StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
PUNJAB,FARIDKOT,FARIDKOT,NA,AGRICULTURE,Cereals,Wheat,	Water Management	,Farmer asked query on Weather,ਮੌਸਮ-ਤੁਹਾਡੇ ਇਲਾਕੇ ਦਾ ਮੌਸਮ ਅਗਲੇ 2-3 ਦਿਨ ਬੱਦਲਵਾਈ ਵਾਲਾ ਰਹੇਗਾ ਪਰ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ | ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 21 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ ਤਾਪਮਾਨ 9 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ| ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਰਹੇਗੀ|,2025-01-04T12:51:42.173,2025,1
PUNJAB,PATIALA,SAMANA,NA,AGRICULTURE,Cereals,Wheat,Nutrient Management,"Information regarding Contact no. Of Patiala KVK?

","ਕ੍ਰਿਸ਼ੀ ਵਿਗਿਆਨ ਕੇਂਦਰ ਪਟਿਆਲਾ ਦਾ ਨੰਬਰ 0175 -2225473 , ਡਾ. ਹਰਦੀਪ ਸਿੰਘ ਸਭਿਖੀ         81468-60099
",2025-01-03T16:48:18.037,2025,1
PUNJAB,PATIALA,PATIALA,NA,AGRICULTURE,Cereals,Wheat,Fertilizer Use and Availability,Information regarding fertilizer dose in wheat?,"ਕਣਕ ਵਿੱਚ ਖਾਦ ਦੀ ਮਾਤਰਾ:-
ਨਾਈਟ੍ਰੋਜਨ 60 ਕਿਲੋ ਪ੍ਰਤੀ ਏਕੜ {ਯੂਰੀਆ (46%) 130 ਕਿਲੋ}
ਫਾਸਫੋਰਸ 24 ਕਿਲੋ ਪ੍ਰਤੀ ਏਕੜ {ਸਿੰਗਲ ਸੁਪਰ ਫਾਸਫੇਟ (16%) 150 ਕਿਲੋ} ਜਾਂ ਡੀਏਪੀ 50 ਕਿਲੋ
ਪੋਟਾਸ਼ 12 ਕਿਲੋ ਪ੍ਰਤੀ ਏਕੜ {ਮਿਊਰੇਟ ਆਫ ਪੋਟਾਸ਼ (60%) 20 ਕਿਲੋ}
ਜ਼ਿੰਕ ਸਲਫੇਟ (21%) 10 ਕਿਲੋ ਪ੍ਰਤੀ ਏਕੜ ਕਾਫੀ ਹੈ
ਇੱਕ ਏਕੜ ਲਈ 100 ਕਿਲੋ ਯੂਰੀਆ, 50 ਕਿਲੋ ਡੀਏਪੀ, 20 ਕਿਲੋ ਮਿਊਰੇਟ ਆਫ ਪੋਟਾਸ਼, 10 ਕਿਲੋ ਜ਼ਿੰਕ ਸਲਫੇਟ (21%) ਕਾਫੀ ਹੈ।
ਕਣਕ ਦੀ ਫ਼ਸਲ ਵਿੱਚ NPK (12:32:16) @ 70-75 ਕਿਲੋ ਪ੍ਰਤੀ ਏਕੜ ਦੇ ਹਿਸਾਬ ਨਾਲ ਬਿਜਾਈ ਸਮੇਂ ਪਾਓ।
ਨੋਟ: ਸਿੰਚਾਈ ਵਾਲੇ ਖੇਤਰਾਂ ਵਿੱਚ ਅੱਧੀ ਨਾਈਟ੍ਰੋਜਨ, ਫਾਸਫੋਰਸ, ਪੋਟਾਸ਼ ਅਤੇ ਜ਼ਿੰਕ ਸਲਫੇਟ ਦੀ ਪੂਰੀ ਮਾਤਰਾ ਬਿਜਾਈ ਦੇ ਸਮੇਂ ਪਾਓ ਅਤੇ ਬਾਕੀ ਨਾਈਟ੍ਰੋਜਨ ਪਹਿਲੀ ਸਿੰਚਾਈ ਸਮੇਂ ਦਿਓ।
ਜੇਕਰ ਬਿਜਾਈ ਸਮੇਂ ਜ਼ਿੰਕ ਸਲਫੇਟ ਨਾ ਦਿੱਤੀ ਜਾਵੇ ਤਾਂ ਬਿਜਾਈ ਤੋਂ 45 ਦਿਨਾਂ ਬਾਅਦ ਅਤੇ 60 ਦਿਨਾਂ ਬਾਅਦ 0.5% ਜ਼ਿੰਕ ਸਲਫੇਟ + 2.5% ਯੂਰੀਆ ਜਾਂ 0.25% ਸਲੇਕਡ ਚੂਨੇ ਦਾ ਛਿੜਕਾਅ ਕਰੋ।",2025-01-04T10:16:29.193,2025,1
PUNJAB,PATIALA,NABHA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,ਮੌਸਮ -ਅੱਜ ਮੌਸਮ ਬੱਦਲ ਵਾਈ ਵਾਲਾ ਰਹੇਗਾ ਅਤੇ ਹਲਕੀ ਬਰਸਾਤ ਦੀ ਸੰਭਾਵਨਾ ਰਹੇਗੀ | ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 15 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 3-5 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ ,2025-01-04T11:29:47.36,2025,1
PUNJAB,PATIALA,PATIALA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,ਮੌਸਮ-ਤੁਹਾਡੇ ਇਲਾਕੇ ਦਾ ਮੌਸਮ ਅਗਲੇ 2-3 ਦਿਨ ਬੱਦਲਵਾਈ ਵਾਲਾ ਰਹੇਗਾ ਪਰ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ | ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 20 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ ਤਾਪਮਾਨ 6 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ| ਹਵਾ ਦੀ ਗਤੀ 10-20 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਰਹੇਗੀ|,2025-01-04T16:21:46.573,2025,1
PUNJAB,PATIALA,NABHA,NA,AGRICULTURE,Cereals,Wheat,Weather,Farmer asked query on Weather,"ਪਟਿਆਲਾ ਵਿੱਚ ਮੌਜੂਦਾ ਮੌਸਮ 11 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਹੈ ਅਤੇ ਜ਼ਿਆਦਾਤਰ ਬੱਦਲ ਛਾਏ ਹੋਏ ਹਨ। ਵਰਖਾ ਦੀ 2 ਪ੍ਰਤੀਸ਼ਤ ਸੰਭਾਵਨਾ, 92 ਪ੍ਰਤੀਸ਼ਤ ਨਮੀ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 11 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ।",2025-01-05T10:05:14.62,2025,1
PUNJAB,PATIALA,NABHA,NA,AGRICULTURE,Cereals,Wheat,Fertilizer Use and Availability,Farmer asked query on Weather,ਮੌਸਮ-ਤੁਹਾਡੇ ਇਲਾਕੇ ਦਾ ਮੌਸਮ ਅਗਲੇ 2-3 ਦਿਨ ਬੱਦਲਵਾਈ ਵਾਲਾ ਰਹੇਗਾ ਪਰ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ | ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 21 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ ਤਾਪਮਾਨ 7 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ| ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਰਹੇਗੀ|,2025-01-05T10:06:23.87,2025,1
PUNJAB,PATIALA,PATIALA,NA,AGRICULTURE,Cereals,Wheat,Weed Management,Farmer asked query on Weather,ਮੌਸਮ-ਤੁਹਾਡੇ ਇਲਾਕੇ ਦਾ ਮੌਸਮ ਅਗਲੇ 2-3 ਦਿਨ ਬੱਦਲਵਾਈ ਵਾਲਾ ਰਹੇਗਾ ਪਰ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ | ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 21 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ ਤਾਪਮਾਨ 4 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ| ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਰਹੇਗੀ|,2025-01-05T10:48:17.39,2025,1
PUNJAB,PATIALA,NABHA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,ਮੌਸਮ -ਅੱਜ ਮੌਸਮ ਬੱਦਲਵਾਹੀ ਵਾਲਾ ਹੈ ਅਤੇ  ਹਲਕੀ ਬਰਸਾਤ ਦੀ ਸੰਭਾਵਨਾ ਹੈ | ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 15 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 3-5 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ ,2025-01-05T13:42:58.857,2025,1
PUNJAB,PATIALA,NABHA,NA,HORTICULTURE,Vegetables,Potato,Cultural Practices,Farmer asked query on Weather,ਮੌਸਮ -ਅੱਜ ਮੌਸਮ ਬੱਦਲ ਵਾਈ ਵਾਲਾ ਰਹੇਗਾ ਮੀਂਹ ਦੀ ਕੋਈ ਸੰਭਾਵਨਾ ਨਹੀਂ ਹੈ |  ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 19 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 5 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ ,2025-01-05T16:12:42.647,2025,1
PUNJAB,PATIALA,SAMANA,NA,HORTICULTURE,Vegetables,Pea (Vegetable),Nutrient Management,"Information regarding the better growth of Pea ?
",ਮਟਰ ਦੇ ਵਾਧੇ ਲਈ 1 ਕਿਲੋ ਐੱਨ ਪੀ ਕੇ 19 19 19 ਨੂੰ 100 ਲੀਟਰ ਪਾਣੀ ਦੇ ਹਿਸਾਬ ਨਾਲ ਛਿੜਕਾਅ ਕਰੋ,2025-01-05T16:48:18.597,2025,1
PUNJAB,PATIALA,NABHA,NA,AGRICULTURE,Cereals,Wheat,Nutrient Management,Information regarding manganese in wheat?,"                                                    
ਜੇਕਰ ਕਣਕ ਦੀ ਫਸਲ ਵਿੱਚ ਮੈਂਗਨੀਜ਼ ਤੱਤ ਦੀ ਘਾਟ ਦੀਆਂ ਨਿਸ਼ਾਨੀਆਂ ਦਿਖਾਈ ਦੇਣ ਤਾਂ 1 ਕਿੱਲੋ ਮੈਂਗਨੀਜ਼ ਸਲਫੇਟ (ਜਿਸ ਵਿੱਚ ਮੈਂਗਨੀਜ਼ 30.5% ਅਤੇ ਸਲਫਰ 17% ਹੁੰਦਾ ਹੈ) ਨੂੰ 200 ਲੀਟਰ ਪਾਣੀ ਵਿੱਚ ਪਾ ਕੇ ਪ੍ਰਤੀ ਏਕੜ ਛਿੜਕਾਅ ਕਰੋ ਹਫਤੇ-ਹਫਤੇ ਦੇ ਅੰਤਰਾਲ 'ਤੇ 3-4 ਛਿੜਕਾਅ ਕਰਨ ਦੀ ਲੋੜ ਹੁੰਦੀ ਹੈI ਪਹਿਲਾ ਛਿੜਕਾਅ ਪਹਿਲੇ ਪਾਣੀ ਤੋਂ ਪਹਿਲਾਂ ਅਤੇ ਬਾਕੀ ਪਾਣੀ ਤੋਂ ਬਾਅਦ ਕਰਨੇ ਚਾਹੀਦੇ ਹਨ| ਇਸ ਵਿੱਚ ਧਿਆਨ ਰੱਖਣ ਯੋਗ ਹੈ ਕਿ ਮੈਗਨੀਜ਼ ਦਾ ਛਿੜਕਾਅ ਧੁੱਪ ਵਾਲੇ ਦਿਨਾਂ ਵਿੱਚ ਹੀ ਕੀਤਾ ਜਾਵੇ| ",2025-01-06T11:58:07.667,2025,1
PUNJAB,PATIALA,SAMANA,NA,AGRICULTURE,Cereals,Wheat,	Plant Protection	,"Information regarding the combine control of grassy weeds and broad leaf weeds in wheat ?
","ਕਣਕ ਦੀ ਫਸਲ ਵਿੱਚ ਘਾਹ ਵਾਲੇ ਨਦੀਨਾਂ ਅਤੇ ਚੌੜੇ ਪੱਤੇ ਵਾਲੇ ਨਦੀਨਾਂ ਦੀ ਰੋਕਥਾਮ ਲਈ 16 ਗ੍ਰਾਮ ਟੋਟਲ/ਮਾਰਕਪਾਵਰ 75 ਡਬਲਯੂ ਜੀ (ਸਲਫੋਸਲਫੂਰਾਨ 75 ਡਬਲਯੂ +ਮੈਟਸਲਫੂਰਾਨ 5 ਡਬਲਯੂ ਜੀ) ਜਾਂ 160 ਗ੍ਰਾਮ ਐਟਲਾਂਟਿਸ 3.6 ਡਬਲਯੂ ਡੀ ਜੀ (ਮਿਜੋਸਲਫੂਰਾਨ 3% ਡਬਲਯੂ ਡੀ ਜੀ+ਆਇਡੋਸਲਫੂਰਾਨ 0.6% ਡਬਲਯੂ ਡੀ ਜੀ) ਜਾਂ 500 ਮਿਲੀਲੀਟਰ ਅਕੋਰਡ ਪਲੱਸ 22 ਈ ਸੀ (ਫਿਨੋਕਸਪਰੋਪ 8% ਈ ਸੀ+ ਮੈਟਰੀਬਿਊਜਿਨ 14%) ਜਾਂ 200  ਗ੍ਰਾਮ ਸ਼ਗੁਨ 21-11(ਕਲੋਡੀਨਾਫੌਪ 12%+ਮੈਟਰੀਬਿਉਜਿਨ 42%) ਜਾਂ 240 ਗ੍ਰਾਮ ਏ.ਸੀ.ਐੱਮ-9 ਡਬਲਯੂ ਪੀ (ਕਲੋਡੀਨਾਫੌਪ 9%+ਮੈਟਰੀਬਿਉਜਿਨ 20%) ਨੂੰ 150 ਲੀਟਰ ਪਾਣੀ ਵਿੱਚ ਮਿਲਾ ਕੇ ਕਣਕ ਦੀ ਬਿਜਾਈ ਦੇ 35-45  ਦਿਨਾਂ ਅੰਦਰ ਛਿੜਕਾਅ ਕਰੋ ਅਕੋਰਡ ਪਲੱਸ 22 ਈ ਸੀ, ਏ.ਸੀ.ਐੱਮ-9 ਅਤੇ ਸ਼ਗੁਨ 21-11 ਨੂੰ ਕਣਕ ਦੀ ਪੀ ਬੀ ਡਬਲਯੂ 550, ਅਤੇ ਉੱਨਤ ਪੀ ਬੀ ਡਬਲਯੂ 550 ਕਿਸਮ 'ਤੇ ਛਿੜਕਾਅ ਨਾ ਕਰੋ ",2025-01-06T13:44:53.813,2025,1
PUNJAB,PATIALA,PATIALA,NA,AGRICULTURE,Cereals,Wheat,Fertilizer Use and Availability,"Information regarding total fertilizer application in Wheat crop?
","ਕਣਕ ਵਿਚ 50 ਕਿਲੋ ਨਾਈਟਰੋਜਨ (110 ਕਿਲੋ ਯੂਰੀਆ), 25 ਕਿਲੋ ਫਾਸਫੋਰਸ (155 ਕਿਲੋ ਸੁਪਰ-ਫੋਸਫੇਟ) ਅਤੇ 24 ਕਿਲੋ ਪੋਟਾਸ਼ (40 ਕਿਲੋ ਮਿਉਰੇਟ ਆਫ਼ ਪੋਟਾਸ਼) ਗੁਰਦਾਸਪੁਰ, ਹੁਸ਼ਿਆਰਪੁਰ ਰੋਪੜ ਅਤੇ ਸ਼ਹੀਦ ਭਗਤ ਸਿੰਘ ਨਗਰ ਜ਼ਿਲ੍ਹਿਆਂ ਵਿੱਚ ਤੇ ਪੰਜਾਬ ਦੇ ਹੋਰ ਖੇਤਰਾਂ ਵਿੱਚ 12 ਕਿਲੋ ਪੋਟਾਸ਼ (20 ਕਿਲੋ ਮਿਉਰੀਏਟ ਆਫ਼ ਪੋਟਾਸ਼ ) ਪਾਓ| ਜੇਕਰ ਫਾਸਫੋਰਸ ਤੱਤ ਦੀ ਪੂਰਤੀ ਲਈ 55 ਕਿਲੋ ਡੀਏਪੀ ਦੀ ਵਰਤੋਂ ਕਰ ਰਹੇ ਹੋ ਤਾ ਫਿਰ ਓਥੇ 90 ਕਿਲੋ ਯੂਰੀਆ ਦੀ ਵਰਤੋਂ ਕਰੋ |",2025-01-31T06:30:00.767,2025,1
PUNJAB,MOGA,KOT-ISE-KHAN,NA,AGRICULTURE,Cereals,Wheat,	Plant Protection	,"Information regarding the yellowing of wheat after herbicide application?
","ਨਦੀਨ ਨਾਸ਼ਕ ਦੇ ਛਿੜਕਾਅ ਤੋਂ ਬਾਅਦ ਕਣਕ ਦੇ ਪੀਲੇਪਣ ਨੂੰ ਰੋਕਣ ਲਈਂ 1 ਕਿੱਲੋ ਐੱਨ.ਪੀ.ਕੇ 19:19:19 ਨੂੰ 100 ਲੀਟਰ ਪਾਣੀ ਵਿੱਚ ਪਾ ਕੇ ਪ੍ਰਤੀ ਏਕੜ ਛਿੜਕਾਅ ਕਰੋ 
",2025-01-01T17:30:55.137,2025,1
PUNJAB,MOGA,MOGA-I,NA,AGRICULTURE,Cereals,Wheat,Cultural Practices,"Information regarding Contact number of Punjab Agricultural university ?
","ਪੰਜਾਬ ਖੇਤੀਬਾੜੀ ਯੂਨੀਵਰਸਿਟੀ ਲੁਧਿਆਣਾ ਦਾ ਨੰਬਰ 0161-2401960. 
ਪੰਜਾਬ ਐਗਰੀਕਲਚਰ ਯੂਨੀਵਰਸਿਟੀ ਦੀ ਬੀਜ ਦੀ ਦੁਕਾਨ ਦਾ ਨੰਬਰ 98157-51900, 95014-34300",2025-01-03T15:56:45.22,2025,1
PUNJAB,MOGA,MOGA-I,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"ਮੋਗਾ ਵਿੱਚ ਮੌਜੂਦਾ ਮੌਸਮ 9 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਹੈ ਜਿਸ ਵਿੱਚ ਜ਼ਿਆਦਾਤਰ ਧੁੱਪ ਹੈ। ਵਰਖਾ ਦੀ 30 ਪ੍ਰਤੀਸ਼ਤ ਸੰਭਾਵਨਾ, 95 ਪ੍ਰਤੀਸ਼ਤ ਨਮੀ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 8 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ",2025-01-05T08:18:28.687,2025,1
PUNJAB,MOGA,BAGHAPURANA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,ਮੌਸਮ -ਅੱਜ ਮੌਸਮ ਬੱਦਲਵਾਹੀ ਵਾਲਾ ਹੈ ਪਰ ਮੀਹ ਦੀ ਸੰਭਾਵਨਾ ਹੈ | ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 15 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 3-5 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ ,2025-01-05T11:59:55.627,2025,1
PUNJAB,MOGA,MOGA-I,NA,AGRICULTURE,Cereals,Wheat,Weed Management,"Information regarding the control of weeds in wheat where other herbicide can't control the weeds ?

","ਜਿਹਨਾਂ ਖੇਤਾਂ ਵਿੱਚ ਹੋਰ ਨਦੀਨਨਾਸ਼ਕ ਨਾਲ ਨਦੀਨ ਖਤਮ ਨਹੀਂ ਹੋ ਰਿਹਾ ਉੱਥੇ 200  ਗ੍ਰਾਮ ਸ਼ਗੁਨ 21-11(ਕਲੋਡੀਨਾਫੌਪ 12%+ਮੈਟਰੀਬਿਉਜਿਨ 42%) ਜਾਂ  240 ਗ੍ਰਾਮ ਏ.ਸੀ.ਐੱਮ-9 ਡਬਲਯੂ ਪੀ (ਕਲੋਡੀਨਾਫੌਪ 9%+ਮੈਟਰੀਬਿਉਜਿਨ 20%) ਨੂੰ 150 ਲੀਟਰ ਪਾਣੀ ਵਿੱਚ ਪਾਕੇ ਕਣਕ ਦੀ ਬਿਜਾਈ ਦੇ 35-45 ਦਿਨਾਂ ਦੇ ਅੰਦਰ ਛਿੜਕਾਅ ਕਰੋ 
",2025-01-05T16:43:17.863,2025,1
PUNJAB,FAZILKA,FAZILKA,NA,AGRICULTURE,Others,Others,Seeds,"Information regarding contact number of Fazilka KVK?
"," ਫਾਜ਼ਿਲਕਾ  ਕ੍ਰਿਸ਼ੀ ਵਿਗਿਆਨ ਕੇਂਦਰ  ਦਾ ਨੰਬਰ 01634-224024, 9478910117,62805-48871",2025-01-02T10:58:11.963,2025,1
PUNJAB,FAZILKA,FAZILKA,NA,AGRICULTURE,Cereals,Wheat,Fertilizer Use and Availability,"Information regarding the control of Zinc deficiency in Wheat?
",ਜੇਕਰ ਫਸਲ ਵਿੱਚ ਜਿੰਕ ਦੀ ਘਾਟ ਜਾਪੇ ਤਾਂ 1 ਕਿੱਲੋ ਜਿੰਕ ਸਲਫੇਟ ਹੈਪਟਾਹਾਈਡ੍ਰੇਟ 21% ਅਤੇ 500 ਗ੍ਰਾਮ ਅਣ-ਬੁਝਿਆ ਚੂਨਾ ਜਾਂ 600 ਗ੍ਰਾਮ ਜਿੰਕ ਸਲਫੇਟ ਮੋਨੋਹਾਈਡ੍ਰੇਟ 33% ਅਤੇ 300 ਗ੍ਰਾਮ ਅਣ-ਬੁਝਿਆ ਚੂਨਾ ਨੂੰ 200 ਲੀਟਰ ਪਾਣੀ ਵਿੱਚ ਪਾ ਕੇ ਪ੍ਰਤੀ ਏਕੜ ਛਿੜਕਾਅ ਕਰੋ 10-15 ਦਿਨਾਂ ਦੇ ਵਕਫ਼ੇ 'ਤੇ 2-3 ਛਿੜਕਾਅ ਕਰੋI,2025-01-02T12:12:54.803,2025,1
PUNJAB,FAZILKA,KHUIAN SARWAR,NA,AGRICULTURE,Cereals,Wheat,	Plant Protection	,Information regarding control of Pea stem fly in Pea crop?,ਮਟਰ ਦੀ ਫ਼ਸਲ ਵਿਚ ਸ਼ਾਖ ਦੀ ਮੱਖੀ ਦੀ ਰੋਕਥਾਮ ਲਈ 10 ਕਿਲੋ ਫਿਉਰਾਡਾਨ ਪ੍ਰਤੀ ਏਕੜ ਪਾਓ ਬੀਜਾਈ ਸਮੇ ਪਾਓ।,2025-01-02T15:31:16.883,2025,1
PUNJAB,FAZILKA,ABOHAR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,ਮੌਸਮ -ਅੱਜ ਮੌਸਮ ਬੱਦਲ ਵਾਈ ਵਾਲਾ ਰਹੇਗਾ ਅਤੇ ਹਲਕੀ ਬਰਸਾਤ ਦੀ ਸੰਭਾਵਨਾ ਰਹੇਗੀ | ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ 15 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਅਤੇ ਘੱਟ ਤੋਂ ਘੱਟ 3-5 ਡਿਗਰੀ ਸੈਲਸੀਅਸ ਰਹੇਗਾ ਅਤੇ ਹਵਾ ਦੀ ਗਤੀ 10-15 ਕਿਲੋਮੀਟਰ ਪ੍ਰਤੀ ਘੰਟਾ ਹੈ ,2025-01-02T17:44:09.223,2025,1
PUNJAB,FAZILKA,JALALABAD,NA,AGRICULTURE,Cereals,Wheat,Fertilizer Use and Availability,"information regarding yellowing of wheat in heavy soils after irrigation ?
",ਕਣਕ ਦੀ ਫਸਲ ਵਿਚ ਨਾਈਟਰੋਜ਼ਨ ਦੀ ਘਾਟ ਪੂਰੀ ਕਰਨ ਲਈ 2 ਕਿੱਲੋ ਯੂਰੀਆ ਨੂੰ 100 ਲਿਟਰ ਪਾਣੀ ਮਿਲਾ ਕੇ ਇਕ ਏਕੜ ਲਈ ਸਪਰੇ ਕਰੋ,2025-01-03T08:31:08.087,2025,1
PUNJAB,FAZILKA,JALALABAD,NA,AGRICULTURE,Cereals,Wheat,Soil Testing,"Information regarding contact number of Fazilka KVK?
","ਫਾਜ਼ਿਲਕਾ  ਕ੍ਰਿਸ਼ੀ ਵਿਗਿਆਨ ਕੇਂਦਰ  ਦਾ ਨੰਬਰ 01634-224024, 9478910117,62805-48871",2025-01-03T08:34:21.103,2025,1
PUNJAB,FAZILKA,JALALABAD,NA,AGRICULTURE,Others,Others,Market Information,"Information regarding contact number of Fazilka KVK?
","ਫਾਜ਼ਿਲਕਾ  ਕ੍ਰਿਸ਼ੀ ਵਿਗਿਆਨ ਕੇਂਦਰ  ਦਾ ਨੰਬਰ 01634-224024, 9478910117,62805-48871",2025-01-03T10:43:56.847,2025,1
PUNJAB,FAZILKA,JALALABAD,NA,AGRICULTURE,Others,Others,Market Information,"Information regarding Contact no. Of Chief Agricultural Officer of Fazilka?
","The Contact no. Of Chief Agricultural Officer of Fazilka is 01638-261083.,9855226781
ਫਾਜਿਲਕਾ ਜਿਲ੍ਹੇ ਦੇ ਮੁੱਖ ਖੇਤੀਬਾੜੀ ਅਫਸਰ ਦਾ ਨੰਬਰ 01638-261083. 94787 15415",2025-01-03T10:50:12.61,2025,1
PUNJAB,FAZILKA,ABOHAR,NA,HORTICULTURE,Vegetables,Potato,Nutrient Management,"Information regarding the  potato?
","ਆਲੂ ਦੇ ਵਧੀਆ ਝਾੜ ਲਈ 2 ਕਿਲੋ ਐੱਨ ਪੀ ਕੇ 13:00:45 ਨੂੰ 100 ਲੀਟਰ ਪਾਣੀ ਵਿੱਚ ਪਾ ਕੇ ਪ੍ਰਤੀ ਏਕੜ ਛਿੜਕਾਅ ਕਰੋ
ਇਹ ਖਾਦ ਦਾ 100% ਪਾਣੀ ਵਿੱਚ ਘੁਲਣਸ਼ੀਲ ਮਿਸ਼ਰਣ ਹੈ, ਜਿਸ ਵਿੱਚ 18% ਨਾਈਟ੍ਰੋਜਨ, 18% ਫਾਸਫੋਰਸ ਅਤੇ 18% ਪੋਟਾਸ਼ੀਅਮ ਦੇ ਨਾਲ-ਨਾਲ 6.1% ਸਲਫਰ ਹੁੰਦਾ ਹੈ।",2025-01-03T13:43:49.417,2025,1
